Order ID,Order Priority,Order Quantity,Sales,Ship Mode,Unit Price,Customer Name,Province,Region,Product Category,Product Sub Category
O27111,High,44,774,Express Air,21,Heather Kirkland,Northwest Territories,Northwest Territories,Technology,Telephones and Communication
O27264,Low,3,74,Regular Air,20,Henry Goldwyn,Northwest Territories,Northwest Territories,Furniture,Office Furnishings
O27392,Low,37,5754,Regular Air,151,Frank Price,Northwest Territories,Northwest Territories,Technology,Office Machines
O27553,Medium,48,18235,Delivery Truck,371,Jim Radford,Northwest Territories,Northwest Territories,Office Supplies,Storage & Organization
O27553,Medium,16,2631,Regular Air,180,Jim Radford,Northwest Territories,Northwest Territories,Technology,Telephones and Communication
O27555,Critical,32,209,Regular Air,7,Ralph Knight,Northwest Territories,Northwest Territories,Office Supplies,Paper
O27680,Critical,32,324,Regular Air,11,Delfina Latchford,Northwest Territories,Northwest Territories,Office Supplies,Appliances
O27680,Critical,19,137,Regular Air,6,Delfina Latchford,Northwest Territories,Northwest Territories,Office Supplies,Paper
O27778,Critical,1,233,Regular Air,224,Roy Skaria,Northwest Territories,Northwest Territories,Office Supplies,Binders and Binder Accessories
O27778,Critical,34,4806,Delivery Truck,141,Roy Skaria,Northwest Territories,Northwest Territories,Furniture,Bookcases
O27909,Critical,1,62,Regular Air,55,Monica Federle,Northwest Territories,Northwest Territories,Office Supplies,Paper
O27909,Critical,47,59,Regular Air,1,Monica Federle,Northwest Territories,Northwest Territories,Office Supplies,Rubber Bands
O28003,Critical,31,158,Regular Air,5,Charles McCrossin,Northwest Territories,Northwest Territories,Office Supplies,Paper
O28035,Not Specified,19,376,Regular Air,19,Don Miller,Northwest Territories,Northwest Territories,Office Supplies,Binders and Binder Accessories
O28135,Critical,37,1601,Regular Air,47,Jeremy Lonsdale,Northwest Territories,Northwest Territories,Office Supplies,Appliances
O28135,Critical,40,501,Regular Air,13,Jeremy Lonsdale,Northwest Territories,Northwest Territories,Office Supplies,Scissors, Rulers and Trimmers
O28165,Not Specified,2,25,Regular Air,11,Grant Carroll,Northwest Territories,Northwest Territories,Office Supplies,Binders and Binder Accessories
O28289,High,31,167,Regular Air,5,Carl Ludwig,Northwest Territories,Northwest Territories,Office Supplies,Paper
O28486,High,2,811,Regular Air,416,Carlos Daly,Northwest Territories,Northwest Territories,Office Supplies,Storage & Organization
O28675,Critical,15,823,Regular Air,66,Ralph Knight,Northwest Territories,Northwest Territories,Technology,Telephones and Communication
O28870,High,35,3311,Regular Air,116,Cindy Schnelling,Northwest Territories,Northwest Territories,Technology,Telephones and Communication
O28871,High,10,55,Regular Air,5,Claudia Miner,Northwest Territories,Northwest Territories,Technology,Computer Peripherals
O29030,Medium,10,193,Regular Air,20,Roy Skaria,Northwest Territories,Northwest Territories,Office Supplies,Pens & Art Supplies
O29095,Not Specified,40,292,Regular Air,7,Delfina Latchford,Northwest Territories,Northwest Territories,Office Supplies,Binders and Binder Accessories
O29287,High,50,281,Regular Air,6,Edward Hooks,Northwest Territories,Northwest Territories,Office Supplies,Binders and Binder Accessories
O29287,High,49,12594,Delivery Truck,271,Edward Hooks,Northwest Territories,Northwest Territories,Technology,Office Machines
O29510,Critical,22,6124,Delivery Truck,261,Don Miller,Northwest Territories,Northwest Territories,Furniture,Bookcases
O29795,High,49,19325,Regular Air,388,Grant Carroll,Northwest Territories,Northwest Territories,Office Supplies,Binders and Binder Accessories
O29795,High,48,8380,Delivery Truck,161,Grant Carroll,Northwest Territories,Northwest Territories,Furniture,Bookcases
O29861,Critical,11,35,Regular Air,3,Brad Eason,Northwest Territories,Northwest Territories,Office Supplies,Labels
O30658,Medium,35,17388,Regular Air,500,Charles McCrossin,Northwest Territories,Northwest Territories,Technology,Copiers and Fax
O30658,Medium,44,6040,Regular Air,138,Charles McCrossin,Northwest Territories,Northwest Territories,Office Supplies,Storage & Organization
O30947,Low,17,692,Regular Air,42,Charles McCrossin,Northwest Territories,Northwest Territories,Office Supplies,Binders and Binder Accessories
O30947,Low,45,345,Regular Air,7,Charles McCrossin,Northwest Territories,Northwest Territories,Office Supplies,Labels
O31077,Not Specified,36,1955,Regular Air,66,Bryan Mills,Northwest Territories,Northwest Territories,Technology,Telephones and Communication
O31111,Not Specified,27,218,Regular Air,8,Monica Federle,Northwest Territories,Northwest Territories,Office Supplies,Paper
O31169,Low,6,255,Regular Air,41,Michelle Lonsdale,Northwest Territories,Northwest Territories,Furniture,Office Furnishings
O31270,Medium,21,6807,Delivery Truck,299,Michelle Lonsdale,Northwest Territories,Northwest Territories,Furniture,Chairs & Chairmats
O31270,Medium,3,892,Delivery Truck,292,Michelle Lonsdale,Northwest Territories,Northwest Territories,Furniture,Chairs & Chairmats
O31270,Medium,5,165,Regular Air,30,Michelle Lonsdale,Northwest Territories,Northwest Territories,Technology,Computer Peripherals
O31364,Not Specified,2,789,Regular Air,416,Beth Thompson,Northwest Territories,Northwest Territories,Office Supplies,Storage & Organization
O31393,Critical,4,98,Regular Air,20,Cindy Schnelling,Northwest Territories,Northwest Territories,Furniture,Office Furnishings
O31393,Critical,31,110,Regular Air,4,Cindy Schnelling,Northwest Territories,Northwest Territories,Office Supplies,Scissors, Rulers and Trimmers
O31492,Critical,26,322,Regular Air,12,Nicole Hansen,Northwest Territories,Northwest Territories,Office Supplies,Appliances
O31492,Critical,34,972,Express Air,30,Nicole Hansen,Northwest Territories,Northwest Territories,Office Supplies,Storage & Organization
O31492,Critical,23,2149,Regular Air,95,Nicole Hansen,Northwest Territories,Northwest Territories,Office Supplies,Storage & Organization
O31558,Low,12,3671,Regular Air,301,Cari Schnelling,Northwest Territories,Northwest Territories,Office Supplies,Appliances
O31558,Low,42,1764,Regular Air,45,Cari Schnelling,Northwest Territories,Northwest Territories,Technology,Computer Peripherals
O31618,Critical,14,403,Regular Air,29,Roy Skaria,Northwest Territories,Northwest Territories,Office Supplies,Binders and Binder Accessories
O31684,Critical,15,90,Regular Air,6,Susan Vittorini,Northwest Territories,Northwest Territories,Office Supplies,Paper
O31684,Critical,28,457,Express Air,16,Susan Vittorini,Northwest Territories,Northwest Territories,Office Supplies,Storage & Organization
O31781,Medium,46,249,Regular Air,6,Sylvia Foulston,Northwest Territories,Northwest Territories,Office Supplies,Binders and Binder Accessories
O31781,Medium,41,78,Regular Air,2,Sylvia Foulston,Northwest Territories,Northwest Territories,Office Supplies,Rubber Bands
O32193,Low,4,41,Express Air,7,Chad Cunningham,Northwest Territories,Northwest Territories,Office Supplies,Paper
O32193,Low,27,113,Regular Air,4,Chad Cunningham,Northwest Territories,Northwest Territories,Office Supplies,Rubber Bands
O32229,High,8,1219,Regular Air,151,Carlos Daly,Northwest Territories,Northwest Territories,Technology,Office Machines
O32229,High,15,29,Regular Air,2,Carlos Daly,Northwest Territories,Northwest Territories,Office Supplies,Pens & Art Supplies
O32743,Critical,19,3549,Regular Air,178,Grant Carroll,Northwest Territories,Northwest Territories,Office Supplies,Appliances
O32806,Critical,8,179,Regular Air,20,Julia West,Northwest Territories,Northwest Territories,Furniture,Office Furnishings
O33123,Medium,41,6046,Delivery Truck,151,Roy Skaria,Northwest Territories,Northwest Territories,Furniture,Bookcases
O33159,Medium,3,57,Regular Air,21,Cindy Schnelling,Northwest Territories,Northwest Territories,Technology,Telephones and Communication
O33186,Low,24,1351,Regular Air,66,Don Jones,Northwest Territories,Northwest Territories,Technology,Telephones and Communication
O33377,High,20,100,Regular Air,5,Beth Thompson,Northwest Territories,Northwest Territories,Office Supplies,Paper
O33377,High,19,327,Regular Air,17,Beth Thompson,Northwest Territories,Northwest Territories,Office Supplies,Scissors, Rulers and Trimmers
O33444,Medium,11,31,Regular Air,3,Alan Barnes,Northwest Territories,Northwest Territories,Office Supplies,Pens & Art Supplies
O33444,Medium,8,128,Regular Air,15,Alan Barnes,Northwest Territories,Northwest Territories,Office Supplies,Storage & Organization
O33703,Not Specified,4,242,Regular Air,61,Carl Ludwig,Northwest Territories,Northwest Territories,Technology,Computer Peripherals
O33703,Not Specified,25,802,Regular Air,30,Carl Ludwig,Northwest Territories,Northwest Territories,Office Supplies,Storage & Organization
O33703,Not Specified,4,64,Express Air,12,Carl Ludwig,Northwest Territories,Northwest Territories,Office Supplies,Storage & Organization
O33734,Not Specified,13,372,Regular Air,29,Jamie Kunitz,Northwest Territories,Northwest Territories,Office Supplies,Paper
O33888,Not Specified,31,349,Regular Air,12,Heather Kirkland,Northwest Territories,Northwest Territories,Office Supplies,Binders and Binder Accessories
O33888,Not Specified,3,58,Regular Air,16,Heather Kirkland,Northwest Territories,Northwest Territories,Office Supplies,Storage & Organization
O33888,Not Specified,47,10377,Delivery Truck,225,Heather Kirkland,Northwest Territories,Northwest Territories,Office Supplies,Storage & Organization
O33894,Critical,14,141,Regular Air,9,Doug Bickford,Northwest Territories,Northwest Territories,Office Supplies,Paper
O33894,Critical,5,43,Regular Air,7,Doug Bickford,Northwest Territories,Northwest Territories,Office Supplies,Scissors, Rulers and Trimmers
O33894,Critical,48,227,Regular Air,5,Doug Bickford,Northwest Territories,Northwest Territories,Technology,Computer Peripherals
O33894,Critical,13,439,Express Air,33,Doug Bickford,Northwest Territories,Northwest Territories,Technology,Computer Peripherals
O33922,Not Specified,31,15252,Delivery Truck,501,Carlos Daly,Northwest Territories,Northwest Territories,Technology,Office Machines
O34177,High,13,34,Regular Air,3,Toby Braunhardt,Northwest Territories,Northwest Territories,Office Supplies,Labels
O34177,High,26,173,Regular Air,7,Toby Braunhardt,Northwest Territories,Northwest Territories,Office Supplies,Labels
O34177,High,50,853,Regular Air,21,Toby Braunhardt,Northwest Territories,Northwest Territories,Technology,Telephones and Communication
O34215,High,6,36,Regular Air,5,Cari Schnelling,Northwest Territories,Northwest Territories,Office Supplies,Binders and Binder Accessories
O34246,Critical,49,200,Regular Air,4,Thomas Seio,Northwest Territories,Northwest Territories,Office Supplies,Appliances
O34246,Critical,18,1888,Regular Air,100,Thomas Seio,Northwest Territories,Northwest Territories,Technology,Office Machines
O34246,Critical,27,323,Regular Air,12,Thomas Seio,Northwest Territories,Northwest Territories,Office Supplies,Envelopes
O34631,Not Specified,5,22,Regular Air,3,Brendan Dodson,Northwest Territories,Northwest Territories,Office Supplies,Binders and Binder Accessories
O34631,Not Specified,19,12616,Regular Air,700,Brendan Dodson,Northwest Territories,Northwest Territories,Technology,Copiers and Fax
O35047,Medium,31,148,Regular Air,5,Charlotte Melton,Northwest Territories,Northwest Territories,Office Supplies,Rubber Bands
O35266,Not Specified,39,217,Regular Air,6,Beth Thompson,Northwest Territories,Northwest Territories,Office Supplies,Pens & Art Supplies
O35266,Not Specified,28,5994,Delivery Truck,219,Beth Thompson,Northwest Territories,Northwest Territories,Furniture,Tables
O35847,Critical,23,362,Express Air,16,Eugene Barchas,Northwest Territories,Northwest Territories,Technology,Computer Peripherals
O36001,Low,45,1039,Regular Air,22,Michelle Lonsdale,Northwest Territories,Northwest Territories,Office Supplies,Binders and Binder Accessories
O36001,Low,47,564,Regular Air,13,Michelle Lonsdale,Northwest Territories,Northwest Territories,Office Supplies,Binders and Binder Accessories
O36134,Low,6,827,Regular Air,156,Grant Carroll,Northwest Territories,Northwest Territories,Technology,Telephones and Communication
O36135,Not Specified,33,999,Regular Air,36,Beth Paige,Northwest Territories,Northwest Territories,Technology,Telephones and Communication
O36644,High,24,2298,Regular Air,100,Dorothy Wardle,Northwest Territories,Northwest Territories,Technology,Computer Peripherals
O36646,Medium,24,1168,Express Air,49,Muhammed MacIntyre,Northwest Territories,Northwest Territories,Office Supplies,Storage & Organization
O36707,Medium,47,182,Regular Air,4,Charlotte Melton,Northwest Territories,Northwest Territories,Office Supplies,Rubber Bands
O37253,High,46,1184,Regular Air,26,Muhammed MacIntyre,Northwest Territories,Northwest Territories,Technology,Computer Peripherals
O37541,Medium,3,72,Regular Air,21,Claudia Miner,Northwest Territories,Northwest Territories,Technology,Computer Peripherals
O37541,Medium,10,551,Express Air,56,Claudia Miner,Northwest Territories,Northwest Territories,Office Supplies,Paper
O37541,Medium,18,1373,Regular Air,81,Claudia Miner,Northwest Territories,Northwest Territories,Office Supplies,Storage & Organization
O37634,Medium,32,368,Regular Air,12,Brendan Dodson,Northwest Territories,Northwest Territories,Office Supplies,Storage & Organization
O37793,Not Specified,16,224,Regular Air,14,Dorothy Wardle,Northwest Territories,Northwest Territories,Office Supplies,Scissors, Rulers and Trimmers
O37860,Medium,1,105,Regular Air,56,Mike Pelletier,Northwest Territories,Northwest Territories,Furniture,Office Furnishings
O38884,High,47,256,Regular Air,5,Edward Hooks,Northwest Territories,Northwest Territories,Office Supplies,Paper
O38884,High,20,6068,Delivery Truck,296,Edward Hooks,Northwest Territories,Northwest Territories,Furniture,Tables
O39364,High,29,2755,Regular Air,92,Jamie Kunitz,Northwest Territories,Northwest Territories,Furniture,Office Furnishings
O39364,High,15,19418,Regular Air,1271,Jamie Kunitz,Northwest Territories,Northwest Territories,Office Supplies,Binders and Binder Accessories
O39457,Critical,40,4842,Delivery Truck,123,Julia West,Northwest Territories,Northwest Territories,Furniture,Chairs & Chairmats
O39683,High,31,616,Regular Air,19,Jeremy Lonsdale,Northwest Territories,Northwest Territories,Office Supplies,Binders and Binder Accessories
O39683,High,41,8387,Regular Air,218,Jeremy Lonsdale,Northwest Territories,Northwest Territories,Furniture,Chairs & Chairmats
O39683,High,6,126,Regular Air,20,Jeremy Lonsdale,Northwest Territories,Northwest Territories,Furniture,Office Furnishings
O39683,High,30,68,Regular Air,2,Jeremy Lonsdale,Northwest Territories,Northwest Territories,Office Supplies,Rubber Bands
O39846,Low,14,71,Regular Air,5,Cindy Schnelling,Northwest Territories,Northwest Territories,Technology,Computer Peripherals
O40036,Not Specified,10,568,Regular Air,66,Heather Kirkland,Northwest Territories,Northwest Territories,Technology,Telephones and Communication
O40067,Low,38,2157,Regular Air,66,Alan Barnes,Northwest Territories,Northwest Territories,Technology,Telephones and Communication
O40132,Low,26,1363,Delivery Truck,51,Hunter Glantz,Northwest Territories,Northwest Territories,Furniture,Chairs & Chairmats
O40132,Low,36,4699,Delivery Truck,124,Hunter Glantz,Northwest Territories,Northwest Territories,Furniture,Tables
O40132,Low,16,347,Regular Air,22,Hunter Glantz,Northwest Territories,Northwest Territories,Office Supplies,Binders and Binder Accessories
O40160,Critical,23,1404,Regular Air,64,Julia West,Northwest Territories,Northwest Territories,Furniture,Office Furnishings
O40518,Critical,3,18,Regular Air,4,Carlos Daly,Northwest Territories,Northwest Territories,Office Supplies,Binders and Binder Accessories
O40804,Medium,36,4274,Delivery Truck,123,Barry French,Northwest Territories,Northwest Territories,Furniture,Chairs & Chairmats
O40902,Low,25,192,Regular Air,7,Susan Vittorini,Northwest Territories,Northwest Territories,Office Supplies,Binders and Binder Accessories
O41063,Low,22,484,Regular Air,21,Carl Jackson,Northwest Territories,Northwest Territories,Office Supplies,Pens & Art Supplies
O41063,Low,10,308,Regular Air,36,Carl Jackson,Northwest Territories,Northwest Territories,Technology,Telephones and Communication
O41063,Low,26,1911,Regular Air,86,Carl Jackson,Northwest Territories,Northwest Territories,Technology,Telephones and Communication
O41153,Medium,29,862,Regular Air,31,Alan Barnes,Northwest Territories,Northwest Territories,Technology,Computer Peripherals
